price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,direction,street_in_front_of_house,width,city,district
7.49,38.0,5.0,5.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
6.3,40.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
3.5,50.0,4.0,5.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
6.0,35.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.5,Hồ Chí Minh,Nội thành
8.3,70.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.5,Hà Nội,Ngoại thành
4.1,36.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Ngoại thành
12.9,70.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hồ Chí Minh,Nội thành
3.3,30.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,2.5,Hà Nội,Nội thành
3.0,30.0,6.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.5,50.0,4.0,4.0,False,False,False,False,Nhà mặt tiền,None,12.0,4.0,Hà Nội,Ngoại thành
3.6,39.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,0.0,4.447257932086094,Hồ Chí Minh,Nội thành
15.0,90.0,4.0,4.0,False,False,False,False,Nhà mặt tiền,None,15.0,4.5,Hà Nội,Ngoại thành
8.58,68.0,5.0,6.0,False,False,False,False,Nhà mặt tiền,None,15.0,4.447257932086094,Hà Nội,Ngoại thành
6.9,33.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hồ Chí Minh,Nội thành
14.5,70.0,5.0,5.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
7.8,50.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.6,Hồ Chí Minh,Nội thành
1.9,105.0,6.0,6.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
3.0,36.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
1.95,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.0,Hà Nội,Ngoại thành
5.85,57.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.3,Hà Nội,Ngoại thành
3.6,32.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
2.1,34.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
3.35,32.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Ngoại thành
4.8,36.0,4.0,3.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hà Nội,Ngoại thành
3.15,32.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hà Nội,Nội thành
4.6,42.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,0.0,4.0,Hồ Chí Minh,Nội thành
2.95,35.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
2.34,29.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.4,Hà Nội,Nội thành
10.5,102.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
9.5,65.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
13.5,80.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.2,Hà Nội,Nội thành
10.0,80.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hà Nội,Nội thành
4.39,58.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.0,Hà Nội,Nội thành
2.48,33.0,3.0,2.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
3.7,51.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
8.3,72.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.5,Hà Nội,Nội thành
3.9,50.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
2.5,42.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.0,Hà Nội,Nội thành
3.0,25.0,4.0,2.0,True,True,True,True,Nhà mặt tiền,None,5.0,4.0,Hà Nội,Ngoại thành
4.2,35.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,3.5,Hà Nội,Nội thành
9.3,91.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,7.0,4.3,Hà Nội,Nội thành
5.4,43.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,6.0,Hà Nội,Nội thành
8.2,72.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hà Nội,Nội thành
2.45,33.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.5,Hà Nội,Nội thành
3.4,46.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
3.4,47.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hà Nội,Nội thành
2.07,28.0,3.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.0,Hà Nội,Nội thành
10.8,75.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hà Nội,Nội thành
6.3,5.252,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,6.0,Hà Nội,Nội thành
4.0,32.0,2.0,2.0,True,True,False,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
8.7,77.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hà Nội,Nội thành
7.5,87.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,6.0,Hà Nội,Nội thành
1.7,54.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
7.65,70.0,4.0,5.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
4.6,50.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.5,5.0,Hà Nội,Ngoại thành
10.2,70.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hà Nội,Nội thành
2.7,31.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
2.6,45.0,2.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
2.9,44.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
3.0,32.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
3.0,54.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
2.58,30.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.3,55.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
3.75,42.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
2.6,34.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
3.3,37.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
2.95,31.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.6,42.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.5,45.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
1.28,38.0,2.0,2.0,True,True,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
2.0,31.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Ngoại thành
8.5,106.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,8.0,4.45,Hồ Chí Minh,Nội thành
6.8,75.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
7.6,80.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
7.9,56.0,1.0,2.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
4.1,48.0,1.0,2.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.8,91.0,1.0,3.0,True,True,False,True,Nhà trong hẻm,None,6.0,5.4,Hồ Chí Minh,Nội thành
5.55,40.0,6.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.0,Hà Nội,Ngoại thành
2.0,31.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
8.3,100.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
6.9,90.0,1.0,4.0,True,True,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
5.6,84.0,1.0,6.0,True,True,False,True,Nhà trong hẻm,None,6.0,4.9,Hồ Chí Minh,Nội thành
7.6,1.0,6.0,4.0,False,False,False,False,Nhà mặt tiền,None,1.0,6.3,Hà Nội,Ngoại thành
9.9,1.0,8.0,5.0,False,False,False,False,Nhà mặt tiền,None,1.0,4.0,Hà Nội,Nội thành
2.9,37.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
7.5,1.0,6.0,4.0,False,False,False,False,Nhà mặt tiền,None,1.0,6.2,Hà Nội,Ngoại thành
7.0,90.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
14.0,100.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,10.0,4.0,Hồ Chí Minh,Nội thành
9.5,60.0,1.0,3.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
7.9,90.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
6.0,60.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
5.2,75.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
5.6,90.0,2.0,8.0,True,True,False,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
5.8,62.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.1,Hồ Chí Minh,Nội thành
15.0,95.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,None,15.0,6.0,Hà Nội,Ngoại thành
6.9,60.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,7.0,4.0,Hồ Chí Minh,Nội thành
8.5,72.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,Đông Nam,12.0,4.5,Hồ Chí Minh,Nội thành
6.0,52.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
9.2,100.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,10.0,5.0,Hồ Chí Minh,Nội thành
9.5,90.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
5.2,52.0,3.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,6.5,Hồ Chí Minh,Nội thành
6.9,70.0,2.0,3.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.5,Hồ Chí Minh,Nội thành
6.5,57.0,1.0,2.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.0,Hồ Chí Minh,Nội thành
6.4,85.0,4.0,8.0,True,True,False,True,Nhà trong hẻm,None,6.0,4.35,Hồ Chí Minh,Nội thành
5.0,80.0,2.0,4.0,True,True,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
6.1,85.0,1.0,7.0,True,True,False,True,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
5.3,53.0,1.0,8.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
8.5,110.0,1.0,2.0,True,True,True,True,Nhà mặt tiền,None,10.0,5.5,Hồ Chí Minh,Nội thành
5.8,90.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.3,Hồ Chí Minh,Nội thành
6.3,78.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
6.9,90.0,4.0,8.0,True,True,False,True,Nhà trong hẻm,None,6.0,4.5,Hồ Chí Minh,Nội thành
4.8,90.0,1.0,5.0,True,True,True,True,Nhà trong hẻm,None,3.0,5.0,Hồ Chí Minh,Nội thành
5.5,81.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,4.0,Hồ Chí Minh,Nội thành
4.6,68.0,4.0,3.0,True,True,False,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
7.0,68.0,2.0,5.0,True,True,True,False,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
7.8,80.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.1,90.0,2.0,4.0,True,True,True,False,Nhà trong hẻm,None,10.0,5.0,Hồ Chí Minh,Nội thành
8.1,74.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.3,Hồ Chí Minh,Nội thành
9.2,90.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
5.9,64.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
6.7,88.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
8.9,80.0,4.0,4.0,True,True,False,True,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
6.2,68.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,10.0,4.0,Hồ Chí Minh,Nội thành
10.5,108.0,4.0,5.0,True,True,True,True,Nhà mặt tiền,None,10.0,6.0,Hồ Chí Minh,Nội thành
7.2,90.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
8.8,75.0,4.0,6.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
9.1,71.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,Đông Bắc,6.0,4.4,Hồ Chí Minh,Nội thành
5.5,103.0,4.0,8.0,True,True,False,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.7,105.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,10.0,5.0,Hồ Chí Minh,Nội thành
10.0,56.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.6,80.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
5.8,65.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.6,Hồ Chí Minh,Nội thành
6.3,60.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
5.55,56.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
6.4,58.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.2,Hồ Chí Minh,Nội thành
7.95,65.0,4.0,6.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
8.2,73.0,4.0,5.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.25,Hồ Chí Minh,Nội thành
9.7,95.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,12.0,5.0,Hồ Chí Minh,Nội thành
8.8,75.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
6.5,80.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
4.15,40.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.5,4.447257932086094,Hà Nội,Nội thành
7.55,100.0,1.0,3.0,True,True,True,True,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Nội thành
5.1,45.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.25,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
2.73,34.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.5,4.447257932086094,Hà Nội,Nội thành
7.2,55.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
1.6,30.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.93,25.0,4.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
3.55,35.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.55,37.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
8.0,74.0,1.0,5.0,True,True,False,True,Nhà trong hẻm,None,6.0,4.8,Hồ Chí Minh,Nội thành
3.2,30.0,4.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.5,4.447257932086094,Hà Nội,Nội thành
3.8,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
2.7,27.0,4.0,3.0,False,True,True,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
2.5,33.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.6,35.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
5.2,33.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.0,Hồ Chí Minh,Nội thành
5.19,35.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hồ Chí Minh,Nội thành
2.6,37.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.9,35.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
6.35,70.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,12.0,4.0,Hà Nội,Ngoại thành
6.9,52.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Ngoại thành
6.9,51.0,3.0,5.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.2,Hồ Chí Minh,Nội thành
1.15,30.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
6.5,40.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
2.8,45.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
5.75,70.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Ngoại thành
2.75,44.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
3.25,68.0,1.0,2.0,True,True,True,True,Nhà trong hẻm,None,2.0,6.0,Hà Nội,Nội thành
5.25,69.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,5.4,Hà Nội,Ngoại thành
12.0,60.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,5.0,6.0,Hà Nội,Nội thành
5.5,55.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.0,Hà Nội,Ngoại thành
5.4,58.0,1.0,2.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Nội thành
6.0,100.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,Đông Nam,8.0,6.0,Hà Nội,Ngoại thành
3.3,33.0,5.0,3.0,True,True,False,True,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
3.3,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
9.2,80.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,5.0,Hà Nội,Nội thành
6.1,40.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
4.3,42.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Ngoại thành
5.3,48.0,5.0,4.0,True,False,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
4.65,45.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.65,45.0,4.0,4.0,False,False,True,True,Nhà trong hẻm,None,2.2,4.5,Hà Nội,Nội thành
5.3,40.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.1,Hồ Chí Minh,Nội thành
5.99,59.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.8,4.447257932086094,Hà Nội,Nội thành
4.0,48.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
6.2,70.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
9.1,90.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.0,Hà Nội,Nội thành
3.35,36.0,5.0,3.0,False,True,True,False,Nhà trong hẻm,None,2.2,4.0,Hà Nội,Ngoại thành
3.2,54.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,Nam,10.0,4.5,Hà Nội,Ngoại thành
11.8,70.0,5.0,4.0,True,False,True,True,Nhà mặt tiền,None,4.0,4.447257932086094,Hà Nội,Nội thành
2.55,29.0,5.0,3.0,False,False,True,True,Nhà trong hẻm,None,2.5,6.0,Hà Nội,Nội thành
5.7,72.0,5.0,5.0,False,False,False,False,Nhà mặt tiền,Tây,10.0,4.5,Hà Nội,Ngoại thành
3.27,32.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.0,4.0,Hà Nội,Nội thành
2.2,30.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.5,3.2,Hà Nội,Ngoại thành
2.6,28.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
5.1,52.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,7.0,5.8,Hà Nội,Ngoại thành
1.7,22.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Ngoại thành
1.9,42.0,1.0,2.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Ngoại thành
2.5,32.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.1,Hà Nội,Ngoại thành
2.55,52.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Ngoại thành
6.22,60.0,5.0,4.0,True,False,True,True,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
2.58,30.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.2,Hà Nội,Ngoại thành
1.2,14.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.2,Hà Nội,Nội thành
2.7,30.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.8,35.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Ngoại thành
2.95,66.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,10.0,3.8,Hà Nội,Nội thành
3.8,60.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.5,6.8,Hà Nội,Ngoại thành
2.95,38.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Ngoại thành
3.9,68.0,4.0,5.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.5,Hà Nội,Ngoại thành
2.6,31.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.5,Hà Nội,Ngoại thành
2.9,38.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
2.25,30.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.2,Hà Nội,Ngoại thành
2.55,33.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.0,4.0,Hà Nội,Ngoại thành
5.55,50.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,10.0,3.5,Hà Nội,Ngoại thành
3.8,55.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.2,41.0,1.0,2.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hà Nội,Ngoại thành
7.6,57.0,5.0,6.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.2,Hà Nội,Ngoại thành
6.7,45.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hà Nội,Ngoại thành
3.65,57.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
12.0,80.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Ngoại thành
11.0,76.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
5.5,45.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.2,31.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Ngoại thành
2.6,24.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.0,3.6,Hà Nội,Ngoại thành
5.35,45.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Ngoại thành
3.65,55.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.3,Hà Nội,Ngoại thành
5.4,38.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,4.0,3.5,Hà Nội,Nội thành
3.25,40.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.8,Hà Nội,Ngoại thành
